ORF	Gene	Position	Fast	Slow
YOR342C	YOR342C	chrXV:966665-967625	257.429	205.42
YOR343C	YOR343C	chrXV:968147-968474	10.5506	11.7746
YOR343W-A	YOR343W-A	chrXV:970577-975891	0	0
YOR343W-B	YOR343W-B	chrXV:970577-975891	2.22843	2.79528
YOR344C	TYE7	chrXV:977193-978069	202.2	159.506
YOR345C	YOR345C	chrXV:981811-984785	4.10748	2.19807
YOR346W	REV1	chrXV:981811-984785	44.5453	26.5616
YOR347C	PYK2	chrXV:984941-986462	14.1106	15.6676
YOR348C	PUT4	chrXV:986898-988782	2.35104	5.77179
YOR349W	CIN1	chrXV:989788-992833	17.6678	15.1032
YOR350C	MNE1	chrXV:992863-994855	11.308	11.4602
YOR351C	MEK1	chrXV:995017-996511	3.50221	3.99729
YOR352W	YOR352W	chrXV:997212-998244	25.2479	22.0145
YOR353C	SOG2	chrXV:998452-1000828	27.3214	25.8784
YOR354C	MSC6	chrXV:1001146-1003225	55.1062	53.3072
YOR355W	GDS1	chrXV:1005136-1006705	109.258	76.7224
YOR356W	YOR356W	chrXV:1007220-1009116	42.7896	71.914
YOR357C	SNX3	chrXV:1009223-1009712	141.36	144.894
YOR358W	HAP5	chrXV:1010160-1010889	42.1332	60.8058
YOR359W	VTS1	chrXV:1011188-1012760	80.0552	74.3674
YOR360C	PDE2	chrXV:1013240-1014821	181.132	183.852
YOR361C	PRT1	chrXV:1015360-1017652	286.678	248.891
YOR362C	PRE10	chrXV:1017879-1018746	335.61	254.626
YOR363C	PIP2	chrXV:1020221-1023212	10.6186	23.6298
YOR364W	YOR364W	chrXV:1023370-1025609	0.222274	1.16873
YOR365C	YOR365C	chrXV:1023370-1025609	6.04627	7.02815
YOR366W	YOR366W	chrXV:1023370-1025609	18.2119	26.0415
YOR367W	SCP1	chrXV:1026006-1026609	131.931	132.017
YOR368W	RAD17	chrXV:1026842-1028048	26.5689	31.4891
YOR369C	RPS12	chrXV:1028193-1028625	23050.6	15535.7
YOR370C	MRS6	chrXV:1029182-1030994	120.886	120.316
YOR371C	GPB1	chrXV:1031488-1034182	12.0701	16.0949
YOR372C	NDD1	chrXV:1034806-1036471	36.4957	43.2449
YOR373W	NUD1	chrXV:1036833-1039389	14.441	20.3516
YOR374W	ALD4	chrXV:1039839-1041399	103.746	267.451
YOR375C	GDH1	chrXV:1041677-1043042	627.159	559.875
YOR376W	YOR376W	chrXV:1043190-1043559	3.69791	3.88302
YOR376W-A	YOR376W-A	chrXV:1045195-1045351	30.0994	82.3224
YOR377W	ATF1	chrXV:1046225-1047803	51.7753	43.2517
YOR378W	YOR378W	chrXV:1049510-1051064	3.4643	4.14936
YOR379C	YOR379C	chrXV:1049510-1051064	19.8573	27.7395
YOR380W	RDR1	chrXV:1051289-1052930	6.40313	6.2007
YOR381W	FRE3	chrXV:1055544-1057680	50.775	22.5935
YOR381W-A	YOR381W-A	chrXV:1058422-1058590	71.1204	90.8209
YOR382W	FIT2	chrXV:1059530-1059992	1428.56	743.32
YOR383C	FIT3	chrXV:1060440-1061055	901.067	360.083
YOR384W	FRE5	chrXV:1061563-1063648	14.1294	14.743
YOR385W	YOR385W	chrXV:1065042-1065915	43.941	70.2462
YOR386W	PHR1	chrXV:1066838-1068536	3.52199	6.35372
YOR387C	YOR387C	chrXV:1069620-1070241	2.76355	5.09568
YOR388C	FDH1	chrXV:1071792-1072923	0.33509	0.205876
YOR389W	YOR389W	chrXV:1074212-1076087	5.04192	7.07191
YOR390W	YOR390W	chrXV:1076783-1077911	4.69818	3.09074
YOR391C	HSP33	chrXV:1078544-1079258	0.232933	0.173227
YOR392W	YOR392W	chrXV:1079281-1079725	1.70136	3.44594
YOR393W	ERR1	chrXV:1080275-1081589	0	0
YOR394C-A	YOR394C-A	chrXV:1084201-1084369	49.636	21.3846
YOR394W	PAU21	chrXV:1082717-1083212	0	0
YOR396C-A	YOR396C-A	chrXV:1085472-1090863	0	0
YOR396W	YRF1-8	chrXV:1085472-1090863	0	0
YPL001W	HAT1	chrXVI:554604-555729	50.7011	62.8564
YPL002C	SNF8	chrXVI:553626-554328	43.9413	62.1646
YPL003W	ULA1	chrXVI:552019-553408	13.7557	18.5364
YPL004C	LSP1	chrXVI:550631-551657	371.65	403.593
YPL005W	AEP3	chrXVI:548485-550306	12.2952	22.6196
YPL006W	NCR1	chrXVI:544630-548143	14.9191	19.0512
YPL007C	TFC8	chrXVI:542081-543848	21.3397	24.2922
YPL008W	CHL1	chrXVI:539384-541970	16.0593	21.2342
YPL009C	TAE2	chrXVI:535819-538936	99.7084	124.373
YPL010W	RET3	chrXVI:535017-535587	440.561	347.605
YPL011C	TAF3	chrXVI:533641-534703	78.3821	72.8155
YPL012W	RRP12	chrXVI:529722-533409	144.622	134.455
YPL013C	MRPS16	chrXVI:528984-529350	386.255	446.913
YPL014W	YPL014W	chrXVI:527546-528692	12.3648	16.2775
YPL015C	HST2	chrXVI:525809-526883	66.8617	58.6874
YPL016W	SWI1	chrXVI:521013-524958	12.1255	12.2835
YPL017C	IRC15	chrXVI:517650-520233	28.7035	33.3008
YPL018W	CTF19	chrXVI:517650-520233	51.0804	77.5479
YPL019C	VTC3	chrXVI:514510-517018	412.34	356.27
YPL020C	ULP1	chrXVI:512312-514178	39.091	41.7827
YPL021W	ECM23	chrXVI:511100-511664	0.188505	2.16014
YPL022W	RAD1	chrXVI:506696-509999	25.0063	28.858
YPL023C	MET12	chrXVI:504338-506312	44.3368	51.82
YPL024W	RMI1	chrXVI:503516-504242	89.4495	74.4642
YPL025C	YPL025C	chrXVI:502472-503030	0.493191	0.936418
YPL026C	SKS1	chrXVI:500674-502183	93.2961	116.556
YPL027W	SMA1	chrXVI:499664-500402	5.40165	6.9549
YPL028W	ERG10	chrXVI:498095-499292	501.652	470.535
YPL029W	SUV3	chrXVI:495505-497719	22.1104	22.0188
YPL030W	TRM44	chrXVI:493542-495246	86.3807	79.6789
YPL031C	PHO85	chrXVI:492017-493037	63.8491	54.3588
YPL032C	SVL3	chrXVI:488886-491364	63.4371	63.5959
YPL033C	SRL4	chrXVI:487361-488207	6.07435	28.1263
YPL034W	YPL034W	chrXVI:486563-487209	105.839	134.009
YPL035C	YPL035C	chrXVI:486563-487209	27.0131	27.6492
YPL036W	PMA2	chrXVI:482842-485686	8.71336	11.3206
YPL037C	EGD1	chrXVI:481427-481901	3097.25	2345.72
YPL038W	MET31	chrXVI:480534-481068	84.5781	63.6544
YPL038W-A	YPL038W-A	chrXVI:480181-480373	50.8812	73.4248
YPL039W	YPL039W	chrXVI:479224-480175	40.0407	41.4347
YPL040C	ISM1	chrXVI:475992-479001	13.1434	13.1512
YPL041C	YPL041C	chrXVI:475117-475741	23.5561	24.8988
YPL042C	SSN3	chrXVI:473039-474707	78.5494	63.0178
YPL043W	NOP4	chrXVI:469925-471996	197.837	165.357
YPL044C	YPL044C	chrXVI:469925-471996	0	0.188184
YPL045W	VPS16	chrXVI:467259-469656	30.6149	30.8793
YPL046C	ELC1	chrXVI:466643-466943	85.812	60.3661
YPL047W	SGF11	chrXVI:465961-466261	340.338	285.159
YPL048W	CAM1	chrXVI:464400-465648	199.256	225.779
YPL049C	DIG1	chrXVI:462480-463839	56.5661	59.6792
YPL050C	MNN9	chrXVI:460778-461966	147.814	135.928
YPL051W	ARL3	chrXVI:459962-460559	91.1016	104.175
YPL052W	OAZ1	chrXVI:458798-459678	109.357	104.458
YPL053C	KTR6	chrXVI:457117-458458	138.706	150.965
YPL054W	LEE1	chrXVI:455758-456664	8.97552	13.5125
YPL055C	LGE1	chrXVI:453991-454990	17.0175	17.1367
YPL056C	LCL1	chrXVI:453429-453735	20.5392	31.8422
YPL057C	SUR1	chrXVI:451908-453057	94.9582	105.643
YPL058C	PDR12	chrXVI:445841-450377	13.7731	23.393
YPL059W	GRX5	chrXVI:444578-445031	173.449	248.677
YPL060C-A	YPL060C-A	chrXVI:439427-442742	0	0
YPL060W	MFM1	chrXVI:434522-435764	11.1894	10.3164
YPL061W	ALD6	chrXVI:432587-434090	336.57	1020.16
YPL062W	YPL062W	chrXVI:431894-432299	1.03877	2.12656
YPL063W	TIM50	chrXVI:429938-431369	142.938	145.511
YPL064C	CWC27	chrXVI:428710-429616	77.4074	74.6239
YPL065W	VPS28	chrXVI:427926-428655	37.1201	41.523
YPL066W	YPL066W	chrXVI:426232-427672	72.799	56.4156
YPL067C	YPL067C	chrXVI:425250-425847	22.6204	21.2297
YPL068C	YPL068C	chrXVI:424214-425096	58.7987	45.3544
YPL069C	BTS1	chrXVI:422884-423892	33.0631	24.8003
YPL070W	MUK1	chrXVI:420947-422786	41.853	42.7244
YPL071C	YPL071C	chrXVI:420047-420518	199.507	186.532
YPL072W	UBP16	chrXVI:418498-420011	20.7749	23.1575
YPL073C	YPL073C	chrXVI:418498-420011	0	0
YPL074W	YTA6	chrXVI:415762-418027	19.9113	17.6936
YPL075W	GCR1	chrXVI:412253-415362	27.0844	34.2126
YPL076W	GPI2	chrXVI:410442-411285	24.8259	34.2836
YPL077C	YPL077C	chrXVI:409367-410090	10.5569	19.3076
YPL078C	ATP4	chrXVI:408009-408744	468.433	440.458
YPL079W	RPL21B	chrXVI:406635-407539	5301.27	3944.8
YPL080C	YPL080C	chrXVI:406171-406498	12.4403	7.06699
YPL081W	RPS9A	chrXVI:404949-406044	595.885	526.046
YPL082C	MOT1	chrXVI:398479-404083	20.7114	21.5768
YPL083C	SEN54	chrXVI:396701-398105	17.3212	16.0378
YPL084W	BRO1	chrXVI:394037-396572	31.5396	30.3172
YPL085W	SEC16	chrXVI:387066-393654	16.0807	17.031
YPL086C	ELP3	chrXVI:384772-386446	151.97	125.751
YPL087W	YDC1	chrXVI:383454-384408	39.0042	46.8359
YPL088W	YPL088W	chrXVI:381964-382993	34.6775	30.6756
YPL089C	RLM1	chrXVI:379119-381150	25.7594	30.3031
YPL090C	RPS6A	chrXVI:377290-378395	1587.51	1071.59
YPL091W	GLR1	chrXVI:375501-376953	154.571	151.747
YPL092W	SSU1	chrXVI:373792-375169	65.6813	197.995
YPL093W	NOG1	chrXVI:370977-372921	485.519	401.317
YPL094C	SEC62	chrXVI:369838-370663	310.108	286.441
YPL095C	EEB1	chrXVI:368070-369441	26.9863	24.1646
YPL096C-A	ERI1	chrXVI:366528-366735	448.902	570.769
YPL096W	PNG1	chrXVI:366926-368018	39.4992	37.9105
YPL097W	MSY1	chrXVI:364951-366430	18.2889	21.8827
YPL098C	MGR2	chrXVI:364385-364727	202.163	197.847
YPL099C	AIM43	chrXVI:363519-364068	60.2921	80.887
YPL100W	ATG21	chrXVI:361871-363362	25.8922	26.5901
YPL101W	ELP4	chrXVI:360002-361579	74.7007	65.5259
YPL102C	YPL102C	chrXVI:360002-361579	0.271795	0
YPL103C	FMP30	chrXVI:357999-359406	17.916	22.8472
YPL104W	MSD1	chrXVI:355699-357676	25.6899	33.8388
YPL105C	SYH1	chrXVI:352862-355412	87.1422	80.6964
YPL106C	SSE1	chrXVI:350193-352275	984.362	1023.28
YPL107W	YPL107W	chrXVI:349118-349865	60.8412	58.9313
YPL108W	YPL108W	chrXVI:348445-348952	77.9208	70.6188
YPL109C	YPL109C	chrXVI:345263-347389	9.2694	11.8648
YPL110C	GDE1	chrXVI:341067-344739	15.3313	14.3081
YPL111W	CAR1	chrXVI:339943-340945	164.269	182.22
YPL112C	PEX25	chrXVI:337435-338620	116.795	113.908
YPL113C	YPL113C	chrXVI:335947-337143	28.8609	39.203
YPL114W	YPL114W	chrXVI:335947-337143	0.149676	0.950781
YPL115C	BEM3	chrXVI:332099-335486	20.6713	22.4273
YPL116W	HOS3	chrXVI:329605-331699	20.8906	30.3571
YPL117C	IDI1	chrXVI:327863-328730	469.217	431.246
YPL118W	MRP51	chrXVI:326627-327662	151.805	130.494
YPL119C	DBP1	chrXVI:324410-326264	7.15997	8.76113
YPL119C-A	YPL119C-A	chrXVI:324023-324287	17.2385	14.4868
YPL120W	VPS30	chrXVI:322070-323744	17.4562	16.8781
YPL121C	MEI5	chrXVI:320961-321630	0.238183	1.04981
YPL122C	TFB2	chrXVI:319225-320767	56.8604	51.4668
YPL123C	RNY1	chrXVI:317640-318945	7.79601	8.80024
YPL124W	SPC29	chrXVI:316754-317516	35.2077	50.8027
YPL125W	KAP120	chrXVI:313387-316486	47.8012	37.6452
YPL126W	NAN1	chrXVI:310209-312900	164.901	160.671
YPL127C	HHO1	chrXVI:308827-309604	217.84	296.616
YPL128C	TBF1	chrXVI:306532-308221	28.2404	30.7355
YPL129W	TAF14	chrXVI:305297-306137	231.031	222.846
YPL130W	SPO19	chrXVI:304386-305058	16.363	5.68969
YPL131W	RPL5	chrXVI:303120-304014	4209.62	3189.78
YPL132W	COX11	chrXVI:301715-302618	40.6642	42.541
YPL133C	RDS2	chrXVI:299887-301228	23.7672	25.0106
YPL134C	ODC1	chrXVI:298570-299503	38.8371	42.908
YPL135C-A	YPL135C-A	chrXVI:297552-298050	2831.99	4085.69
YPL135W	ISU1	chrXVI:297552-298050	844.892	943.613
YPL136W	YPL136W	chrXVI:292816-296654	34.0154	51.6697
YPL137C	GIP3	chrXVI:292816-296654	42.2918	51.2293
YPL138C	SPP1	chrXVI:291365-292427	31.3464	36.4825
YPL139C	UME1	chrXVI:289668-291051	36.8045	38.4327
YPL140C	MKK2	chrXVI:287513-289034	20.9187	23.5587
YPL141C	FRK1	chrXVI:283463-286061	17.0063	8.30274
YPL142C	YPL142C	chrXVI:282121-283003	9459.16	6821.43
YPL143W	RPL33A	chrXVI:282121-283003	305.184	148.7
YPL144W	POC4	chrXVI:280479-280926	71.0109	53.6725
YPL145C	KES1	chrXVI:278394-279699	168.974	153.239
YPL146C	NOP53	chrXVI:276161-277529	403.914	342.319
YPL147W	PXA1	chrXVI:273254-275867	4.98558	6.08873
YPL148C	PPT2	chrXVI:272293-272815	22.1382	22.3623
YPL149W	ATG5	chrXVI:271309-272194	48.2626	51.1643
YPL150W	YPL150W	chrXVI:268187-270893	25.8351	25.9427
YPL151C	PRP46	chrXVI:266179-267535	39.7263	45.064
YPL152W	RRD2	chrXVI:265027-266104	34.1674	35.4313
YPL152W-A	YPL152W-A	chrXVI:264601-264700	296.567	73.4696
YPL153C	RAD53	chrXVI:261726-264192	11.0229	27.1106
YPL154C	PEP4	chrXVI:259713-260931	358.267	376.786
YPL155C	KIP2	chrXVI:257215-259336	13.1918	14.7859
YPL156C	PRM4	chrXVI:255912-256767	65.5856	58.1479
YPL157W	TGS1	chrXVI:254813-255761	104.298	69.5235
YPL158C	AIM44	chrXVI:252033-254310	71.7461	24.1853
YPL159C	PET20	chrXVI:250906-251668	106.152	118.132
YPL160W	CDC60	chrXVI:246989-250262	197.461	196.662
YPL161C	BEM4	chrXVI:244318-246220	21.7993	19.6562
YPL162C	YPL162C	chrXVI:243205-244027	48.3357	56.0111
YPL163C	SVS1	chrXVI:241917-242700	195.842	287.392
YPL164C	MLH3	chrXVI:239349-241497	12.398	12.5298
YPL165C	SET6	chrXVI:237337-239077	10.1972	9.4806
YPL166W	ATG29	chrXVI:237337-239077	10.9029	17.2647
YPL167C	REV3	chrXVI:232592-237107	5.76291	6.84313
YPL168W	YPL168W	chrXVI:231216-232509	28.4131	45.2691
YPL169C	MEX67	chrXVI:229038-230838	73.7357	70.1671
YPL170W	DAP1	chrXVI:228313-228772	70.2602	74.7591
YPL171C	OYE3	chrXVI:226168-227371	3.22413	5.72701
YPL172C	COX10	chrXVI:224352-225741	33.5804	31.7941
YPL173W	MRPL40	chrXVI:223142-224036	109.442	115.433
YPL174C	NIP100	chrXVI:220166-222773	16.2068	17.1104
YPL175W	SPT14	chrXVI:218629-220088	38.6308	37.268
YPL176C	TRE1	chrXVI:216011-218363	29.3595	31.0096
YPL177C	CUP9	chrXVI:213041-213962	42.2343	62.5936
YPL178W	CBC2	chrXVI:212157-212784	274.571	253.477
YPL179W	PPQ1	chrXVI:208156-209806	163.906	140.301
YPL180W	TCO89	chrXVI:205247-207647	21.5488	23.9057
YPL181W	CTI6	chrXVI:203305-204941	51.8141	48.2008
YPL182C	YPL182C	chrXVI:203305-204941	5.57276	2.14285
YPL183C	RTT10	chrXVI:199494-202536	70.9891	57.1198
YPL183W-A	RTC6	chrXVI:199094-199376	341.702	315.677
YPL184C	MRN1	chrXVI:195949-197788	52.1892	49.9593
YPL185W	YPL185W	chrXVI:194511-195648	8.03077	7.88825
YPL186C	UIP4	chrXVI:194511-195648	9.90374	14.2763
YPL187W	MF(ALPHA)1	chrXVI:193647-194145	0.552833	4.93228
YPL188W	POS5	chrXVI:191405-192650	25.9853	47.1828
YPL189C-A	COA2	chrXVI:188306-188513	234.788	310.036
YPL189W	GUP2	chrXVI:189153-190983	3.68966	4.07242
YPL190C	NAB3	chrXVI:185316-187725	51.8574	58.4396
YPL191C	YPL191C	chrXVI:183596-184679	16.6007	17.7673
YPL192C	PRM3	chrXVI:182654-183056	133.809	116.769
YPL193W	RSA1	chrXVI:181402-182548	78.168	69.5556
YPL194W	DDC1	chrXVI:179276-181115	11.6108	15.4675
YPL195W	APL5	chrXVI:176222-179021	66.6955	61.0285
YPL196W	OXR1	chrXVI:175042-175864	26.1532	29.4158
YPL197C	YPL197C	chrXVI:173151-174756	269.876	271.096
YPL198W	RPL7B	chrXVI:173151-174756	591.579	470.608
YPL199C	YPL199C	chrXVI:172032-172755	320.689	213.337
YPL200W	CSM4	chrXVI:171483-171954	12.8436	13.5253
YPL201C	YIG1	chrXVI:169769-171155	13.6513	9.35858
YPL202C	AFT2	chrXVI:168087-169338	61.734	75.4
YPL203W	TPK2	chrXVI:166255-167398	13.8382	15.4696
YPL204W	HRR25	chrXVI:164275-165760	158.308	158.605
YPL205C	YPL205C	chrXVI:163921-164266	28.6886	31.475
YPL206C	PGC1	chrXVI:162631-163597	74.5478	84.4512
YPL207W	TYW1	chrXVI:159908-162341	92.9553	89.1718
YPL208W	RKM1	chrXVI:157841-159593	31.5633	41.7049
YPL209C	IPL1	chrXVI:156489-157593	10.1774	16.8918
YPL210C	SRP72	chrXVI:154289-156212	160.973	134.796
YPL211W	NIP7	chrXVI:153494-154040	554.709	435.332
YPL212C	PUS1	chrXVI:151514-153149	197.869	200.329
YPL213W	LEA1	chrXVI:150613-151330	59.6958	48.9868
YPL214C	THI6	chrXVI:148568-150191	24.8974	25.997
YPL215W	CBP3	chrXVI:147415-148423	83.5878	79.5605
YPL216W	YPL216W	chrXVI:143820-147129	16.4855	17.4859
YPL217C	BMS1	chrXVI:139619-143171	99.3668	92.7736
YPL218W	SAR1	chrXVI:138697-139409	640.546	630.094
YPL219W	PCL8	chrXVI:136749-138228	14.4571	15.2312
YPL220W	RPL1A	chrXVI:135789-136443	793.748	506.909
YPL221W	FLC1	chrXVI:133042-135424	86.2797	113.392
YPL222C-A	YPL222C-A	chrXVI:130161-132228	31.121	41.0712
YPL222W	FMP40	chrXVI:130161-132228	7.82192	11.202
YPL223C	GRE1	chrXVI:128631-129138	12.1219	13.8215
YPL224C	MMT2	chrXVI:126633-128088	53.2941	48.5958
YPL225W	YPL225W	chrXVI:126005-126446	1336.18	1235.79
YPL226W	NEW1	chrXVI:121766-125357	281.389	231.061
YPL227C	ALG5	chrXVI:120162-121167	110.979	90.6316
YPL228W	CET1	chrXVI:118381-120031	47.8516	45.9263
YPL229W	YPL229W	chrXVI:117066-117687	26.4884	31.8256
YPL230W	USV1	chrXVI:115218-116487	3.05512	7.945
YPL231W	FAS2	chrXVI:108651-114315	313.134	230.223
YPL232W	SSO1	chrXVI:107274-108147	159.492	127.384
YPL233W	NSL1	chrXVI:106171-106822	44.9799	48.1504
YPL234C	VMA11	chrXVI:104945-105440	436.764	369.478
YPL235W	RVB2	chrXVI:103231-104647	148.523	120.727
YPL236C	YPL236C	chrXVI:101607-102702	14.7	18.1498
YPL237W	SUI3	chrXVI:100473-101353	728.766	593.988
YPL238C	YPL238C	chrXVI:100473-101353	0.38619	0.167312
YPL239W	YAR1	chrXVI:99483-100086	376.628	367.301
YPL240C	HSP82	chrXVI:96495-98625	98.3508	322.155
YPL241C	CIN2	chrXVI:95371-96258	47.7017	69.0959
YPL242C	IQG1	chrXVI:90621-95109	30.3612	11.1484
YPL243W	SRP68	chrXVI:88516-90316	209.443	182.871
YPL244C	HUT1	chrXVI:87013-88033	86.3169	69.7893
YPL245W	YPL245W	chrXVI:85585-86950	70.0574	49.6953
YPL246C	RBD2	chrXVI:84508-85297	130.097	96.9782
YPL247C	YPL247C	chrXVI:82624-84196	11.7896	23.5173
YPL248C	GAL4	chrXVI:79710-82356	9.39644	10.2689
YPL249C	GYP5	chrXVI:76668-79353	20.5809	19.7548
YPL249C-A	RPL36B	chrXVI:75698-76239	57.2909	20.2973
YPL250C	ICY2	chrXVI:74308-74719	102.617	347.974
YPL250W-A	YPL250W-A	chrXVI:75698-76239	2360.76	1724.18
YPL251W	YPL251W	chrXVI:73362-73927	130.914	172.006
YPL252C	YAH1	chrXVI:73362-73927	56.4664	91.3041
YPL253C	VIK1	chrXVI:71062-73006	14.6636	14.0005
YPL254W	HFI1	chrXVI:69484-70951	60.2624	54.6111
YPL255W	BBP1	chrXVI:67724-68882	22.9921	28.085
YPL256C	CLN2	chrXVI:64976-66614	72.2334	100.947
YPL257W	YPL257W	chrXVI:63278-63860	13.2648	13.7509
YPL257W-A	YPL257W-A	chrXVI:56747-62016	0	0
YPL257W-B	YPL257W-B	chrXVI:56747-62016	0	0
YPL258C	THI21	chrXVI:53497-55153	13.1686	19.5551
YPL259C	APM1	chrXVI:51243-52671	79.9911	75.568
YPL260W	YPL260W	chrXVI:48995-50958	93.7014	102.457
YPL261C	YPL261C	chrXVI:48995-50958	2.38003	2.30824
YPL262W	FUM1	chrXVI:47335-48802	180.034	197.495
YPL263C	KEL3	chrXVI:44550-46506	113.8	91.369
YPL264C	YPL264C	chrXVI:43282-44344	8.22431	23.0012
YPL265W	DIP5	chrXVI:41042-42869	90.0426	184.703
YPL266W	DIM1	chrXVI:39120-40077	172.88	148.787
YPL267W	ACM1	chrXVI:38168-38798	90.4433	160.716
YPL268W	PLC1	chrXVI:35235-37845	32.583	37.5008
YPL269W	KAR9	chrXVI:33012-34947	21.4502	34.6826
YPL270W	MDL2	chrXVI:30481-32803	32.6947	36.6099
YPL271W	ATP15	chrXVI:30078-30267	3599.04	2502.22
YPL272C	YPL272C	chrXVI:26610-28164	15.7019	13.452
YPL273W	SAM4	chrXVI:25086-26064	296.274	373.542
YPL274W	SAM3	chrXVI:22937-24701	42.4802	64.4747
YPL275W	FDH2	chrXVI:17947-19079	1.12985	1.07204
YPL276W	YPL276W	chrXVI:17947-19079	2.01191	2.21451
YPL277C	YPL277C	chrXVI:15404-16868	1.82158	1.57991
YPL278C	YPL278C	chrXVI:15052-15355	3.23627	2.22057
YPL279C	YPL279C	chrXVI:13227-14355	2.91359	2.31755
YPL280W	HSP32	chrXVI:11886-12600	0	0
YPL281C	ERR2	chrXVI:9556-10870	0	0
YPL282C	PAU22	chrXVI:7932-8427	0	0
YPL283C	YRF1-7	chrXVI:279-6007	0	0
YPL283W-A	YPL283W-A	chrXVI:279-6007	0	0
YPL283W-B	YPL283W-B	chrXVI:279-6007	0	0
YPR001W	CIT3	chrXVI:556376-557837	7.90381	20.0013
YPR002C-A	YPR002C-A	chrXVI:560568-560766	1385.78	1215.55
YPR002W	PDH1	chrXVI:558384-559935	34.3217	61.5207
YPR003C	YPR003C	chrXVI:561503-563768	9.86996	11.4859
YPR004C	AIM45	chrXVI:564006-565041	119.2	125.743
YPR005C	HAL1	chrXVI:565786-566671	14.7075	14.9725
YPR006C	ICL2	chrXVI:567268-568996	14.4954	15.4344
YPR007C	REC8	chrXVI:569335-571378	6.06992	7.15822
YPR008W	HAA1	chrXVI:573017-575102	87.7505	98.0051
YPR009W	SUT2	chrXVI:576551-577358	90.445	98.0812
YPR010C	RPA135	chrXVI:577584-581196	151.031	138.578
YPR010C-A	YPR010C-A	chrXVI:582372-582734	795.342	901.526
YPR011C	YPR011C	chrXVI:583061-584042	33.6605	35.1965
YPR012W	YPR012W	chrXVI:584308-584563	44.1514	37.1938
YPR013C	YPR013C	chrXVI:584631-585585	22.6256	23.878
YPR014C	YPR014C	chrXVI:587188-587518	15.3572	17.8499
YPR015C	YPR015C	chrXVI:590282-591026	2.23092	4.91283
YPR016C	TIF6	chrXVI:592331-593069	797.953	671.398
YPR016W-A	YPR016W-A	chrXVI:593095-593356	91.8966	85.7619
YPR017C	DSS4	chrXVI:593485-593917	80.2289	75.329
YPR018W	RLF2	chrXVI:594475-596296	47.1059	91.3271
YPR019W	MCM4	chrXVI:596749-599551	31.275	26.653
YPR020W	ATP20	chrXVI:599869-600217	352.15	332.723
YPR021C	AGC1	chrXVI:600648-603357	10.164	13.4222
YPR022C	YPR022C	chrXVI:603910-607312	17.8342	19.3023
YPR023C	EAF3	chrXVI:608825-610031	55.1964	50.3562
YPR024W	YME1	chrXVI:610480-612724	55.0581	64.4689
YPR025C	CCL1	chrXVI:613376-614558	36.3895	36.3483
YPR026W	ATH1	chrXVI:615378-619014	4.05279	6.48663
YPR027C	YPR027C	chrXVI:620424-621258	17.5269	17.1536
YPR028W	YOP1	chrXVI:623526-624202	1043.19	906.731
YPR029C	APL4	chrXVI:624468-626967	62.0537	59.3011
YPR030W	CSR2	chrXVI:627879-631245	5.29796	8.70941
YPR031W	NTO1	chrXVI:631514-633761	25.9783	21.553
YPR032W	SRO7	chrXVI:634122-637224	17.6465	17.5283
YPR033C	HTS1	chrXVI:637378-639019	329.759	318.942
YPR034W	ARP7	chrXVI:639524-640958	62.6857	71.418
YPR035W	GLN1	chrXVI:642207-643320	1149.2	2060.17
YPR036W	VMA13	chrXVI:643835-645272	234.57	212.926
YPR036W-A	YPR036W-A	chrXVI:645949-646153	23953.4	21520.6
YPR037C	ERV2	chrXVI:646447-648375	61.4434	60.1674
YPR038W	IRC16	chrXVI:646447-648375	31.5215	23.7846
YPR039W	YPR039W	chrXVI:646447-648375	2.21112	1.67439
YPR040W	TIP41	chrXVI:646447-648375	57.3372	64.4599
YPR041W	TIF5	chrXVI:648703-649921	534.513	461.855
YPR042C	PUF2	chrXVI:650434-653662	7.11482	6.6872
YPR043W	RPL43A	chrXVI:654165-654877	0.712698	0
YPR044C	OPI11	chrXVI:654165-654877	2029.7	1523
YPR045C	THP3	chrXVI:655139-656552	36.5136	29.8218
YPR046W	MCM16	chrXVI:656798-657344	67.8691	60.3936
YPR047W	MSF1	chrXVI:657528-658938	14.9145	16.2416
YPR048W	TAH18	chrXVI:659181-661053	40.6415	41.9757
YPR049C	ATG11	chrXVI:661136-664673	18.0147	19.5157
YPR050C	YPR050C	chrXVI:664952-665490	0	0.140848
YPR051W	MAK3	chrXVI:664952-665490	146.128	107.305
YPR052C	NHP6A	chrXVI:665692-666243	2923	1946.14
YPR053C	YPR053C	chrXVI:665692-666243	47.5143	41.0735
YPR054W	SMK1	chrXVI:666279-667446	22.119	24.3247
YPR055W	SEC8	chrXVI:667675-670873	15.6738	16.1615
YPR056W	TFB4	chrXVI:671125-672142	64.8093	53.5818
YPR057W	BRR1	chrXVI:672470-673496	65.517	67.886
YPR058W	YMC1	chrXVI:673750-674700	58.5159	96.777
YPR059C	YPR059C	chrXVI:673750-674700	78.6422	112.55
YPR060C	ARO7	chrXVI:674860-675631	174.008	154.218
YPR061C	JID1	chrXVI:675976-676882	45.2995	44.6507
YPR062W	FCY1	chrXVI:677164-677641	444.415	397.628
YPR063C	YPR063C	chrXVI:677811-678320	457.796	400.734
YPR064W	YPR064W	chrXVI:678950-679370	2.19511	3.14947
YPR065W	ROX1	chrXVI:679692-680799	41.3441	59.0718
